mutation,replicate,time_ns,ligand_pose_rmsd_angstrom
V106A+F227L,1,26.183844011142064,1.8041353225708008
V106A+F227L,1,26.46239554317549,0.9292841553688049
V106A+F227L,1,26.740947075208915,1.2078509330749512
V106A+F227L,1,27.01949860724234,1.4106113910675049
V106A+F227L,1,27.298050139275766,1.4312074184417725
V106A+F227L,1,27.576601671309195,1.1433663368225098
V106A+F227L,1,27.85515320334262,1.5082685947418213
V106A+F227L,1,28.133704735376046,1.6884865760803223
V106A+F227L,1,28.41225626740947,1.751826286315918
V106A+F227L,1,28.690807799442897,1.248167634010315
V106A+F227L,1,28.969359331476326,0.8307979106903076
V106A+F227L,1,29.247910863509752,1.6756688356399536
V106A+F227L,1,29.526462395543177,1.6563923358917236
V106A+F227L,1,29.805013927576603,1.5135762691497803
V106A+F227L,1,30.08356545961003,1.310431957244873
V106A+F227L,1,30.362116991643454,1.629671573638916
V106A+F227L,1,30.640668523676883,1.7358254194259644
V106A+F227L,1,30.91922005571031,1.784308910369873
V106A+F227L,1,31.197771587743734,0.8861232995986938
V106A+F227L,1,31.47632311977716,0.8388089537620544
V106A+F227L,1,31.754874651810585,1.2065403461456299
V106A+F227L,1,32.033426183844014,0.8417800664901733
V106A+F227L,1,32.31197771587744,1.6175727844238281
V106A+F227L,1,32.590529247910865,1.5347506999969482
V106A+F227L,1,32.86908077994429,0.8125550746917725
V106A+F227L,1,33.147632311977716,0.9197220802307129
V106A+F227L,1,33.42618384401114,0.8056238889694214
V106A+F227L,1,33.70473537604457,1.6877996921539307
V106A+F227L,1,33.98328690807799,1.5933024883270264
V106A+F227L,1,34.261838440111426,1.550003170967102
V106A+F227L,1,34.54038997214485,1.640406608581543
V106A+F227L,1,34.81894150417828,1.6886465549468994
V106A+F227L,1,35.0974930362117,1.6525799036026
V106A+F227L,1,35.37604456824513,1.7390813827514648
V106A+F227L,1,35.65459610027855,1.7007839679718018
V106A+F227L,1,35.93314763231198,1.810163974761963
V106A+F227L,1,36.211699164345404,1.6286885738372803
V106A+F227L,1,36.49025069637883,0.921233594417572
V106A+F227L,1,36.768802228412255,1.5154883861541748
V106A+F227L,1,37.04735376044568,0.8984014987945557
V106A+F227L,1,37.32590529247911,1.45650053024292
V106A+F227L,1,37.60445682451254,0.9721702933311462
V106A+F227L,1,37.883008356545965,1.6364188194274902
V106A+F227L,1,38.16155988857939,0.8123475909233093
V106A+F227L,1,38.440111420612816,0.8244437575340271
V106A+F227L,1,38.71866295264624,1.1736987829208374
V106A+F227L,1,38.99721448467967,1.2393813133239746
V106A+F227L,1,39.27576601671309,1.7087262868881226
V106A+F227L,1,39.55431754874652,1.3716537952423096
V106A+F227L,1,39.83286908077994,1.6964192390441895
V106A+F227L,1,40.111420612813376,1.3618396520614624
V106A+F227L,1,40.3899721448468,0.9871013164520264
V106A+F227L,1,40.66852367688023,1.36698317527771
V106A+F227L,1,40.94707520891365,1.4697600603103638
V106A+F227L,1,41.22562674094708,1.7434415817260742
V106A+F227L,1,41.5041782729805,1.6369984149932861
V106A+F227L,1,41.78272980501393,1.605700969696045
V106A+F227L,1,42.061281337047355,1.758599042892456
V106A+F227L,1,42.33983286908078,1.628543734550476
V106A+F227L,1,42.618384401114206,1.7783998250961304
V106A+F227L,1,42.89693593314763,1.4122365713119507
V106A+F227L,1,43.175487465181064,1.4388693571090698
V106A+F227L,1,43.45403899721449,1.494016408920288
V106A+F227L,1,43.732590529247915,1.3243215084075928
V106A+F227L,1,44.01114206128134,1.4409887790679932
V106A+F227L,1,44.289693593314766,1.7081481218338013
V106A+F227L,1,44.56824512534819,1.0772013664245605
V106A+F227L,1,44.84679665738162,0.9438364505767822
V106A+F227L,1,45.12534818941504,0.872832179069519
V106A+F227L,1,45.40389972144847,0.8179653286933899
V106A+F227L,1,45.682451253481894,0.8199989795684814
V106A+F227L,1,45.96100278551532,0.8944347500801086
V106A+F227L,1,46.23955431754875,0.8368678092956543
V106A+F227L,1,46.51810584958218,0.9120931625366211
V106A+F227L,1,46.7966573816156,1.8338788747787476
V106A+F227L,1,47.07520891364903,1.7632265090942383
V106A+F227L,1,47.353760445682454,1.8179380893707275
V106A+F227L,1,47.63231197771588,1.6762362718582153
V106A+F227L,1,47.910863509749305,1.566429615020752
V106A+F227L,1,48.18941504178273,1.5615978240966797
V106A+F227L,1,48.467966573816156,1.7860560417175293
V106A+F227L,1,48.74651810584958,1.6663150787353516
V106A+F227L,1,49.02506963788301,0.8256698250770569
V106A+F227L,1,49.30362116991644,0.8319184184074402
V106A+F227L,1,49.582172701949865,0.8085610866546631
V106A+F227L,1,49.86072423398329,1.71223783493042
V106A+F227L,1,50.139275766016716,1.5460968017578125
V106A+F227L,1,50.41782729805014,1.4803516864776611
V106A+F227L,1,50.69637883008357,0.8185792565345764
V106A+F227L,1,50.97493036211699,1.6013401746749878
V106A+F227L,1,51.25348189415042,1.4168272018432617
V106A+F227L,1,51.532033426183844,1.6667248010635376
V106A+F227L,1,51.81058495821727,1.4821326732635498
V106A+F227L,1,52.0891364902507,1.754054307937622
V106A+F227L,1,52.36768802228413,1.5243762731552124
V106A+F227L,1,52.64623955431755,1.708470106124878
V106A+F227L,1,52.92479108635098,0.8415008187294006
V106A+F227L,1,53.203342618384404,0.8804588913917542
V106A+F227L,1,53.48189415041783,0.7974011898040771
V106A+F227L,1,53.760445682451255,0.8135374784469604
V106A+F227L,1,54.03899721448468,0.8024531602859497
V106A+F227L,1,54.317548746518106,0.8519014120101929
V106A+F227L,1,54.59610027855153,0.8122008442878723
V106A+F227L,1,54.87465181058496,0.8673440217971802
V106A+F227L,1,55.15320334261839,0.8499480485916138
V106A+F227L,1,55.431754874651816,0.867866039276123
V106A+F227L,1,55.71030640668524,1.6808154582977295
V106A+F227L,1,55.98885793871867,1.0333499908447266
V106A+F227L,1,56.26740947075209,1.643051028251648
V106A+F227L,1,56.54596100278552,1.7076306343078613
V106A+F227L,1,56.82451253481894,1.7689000368118286
V106A+F227L,1,57.10306406685237,0.8602643013000488
V106A+F227L,1,57.381615598885794,1.720996618270874
V106A+F227L,1,57.66016713091922,1.3713080883026123
V106A+F227L,1,57.93871866295265,1.4232732057571411
V106A+F227L,1,58.21727019498608,1.5462250709533691
V106A+F227L,1,58.495821727019504,1.017211675643921
V106A+F227L,1,58.77437325905293,1.479846715927124
V106A+F227L,1,59.052924791086355,1.5495269298553467
V106A+F227L,1,59.33147632311978,0.8534212112426758
V106A+F227L,1,59.610027855153206,1.1130441427230835
V106A+F227L,1,59.88857938718663,1.755210280418396
V106A+F227L,1,60.16713091922006,1.3199459314346313
V106A+F227L,1,60.44568245125348,1.6480213403701782
V106A+F227L,1,60.72423398328691,1.5586609840393066
V106A+F227L,1,61.00278551532034,1.306856632232666
V106A+F227L,1,61.281337047353766,1.509832739830017
V106A+F227L,1,61.55988857938719,1.698638916015625
V106A+F227L,1,61.83844011142062,1.5637996196746826
V106A+F227L,1,62.11699164345404,0.8632147908210754
V106A+F227L,1,62.39554317548747,1.5483570098876953
V106A+F227L,1,62.674094707520894,1.6016210317611694
V106A+F227L,1,62.95264623955432,1.603546380996704
V106A+F227L,1,63.231197771587745,1.6963911056518555
V106A+F227L,1,63.50974930362117,1.728444218635559
V106A+F227L,1,63.788300835654596,1.0968611240386963
V106A+F227L,1,64.06685236768803,1.5178132057189941
V106A+F227L,1,64.34540389972145,0.8298770189285278
V106A+F227L,1,64.62395543175488,1.6552292108535767
V106A+F227L,1,64.9025069637883,1.71589994430542
V106A+F227L,1,65.18105849582173,1.775350570678711
V106A+F227L,1,65.45961002785516,1.652832269668579
V106A+F227L,1,65.73816155988858,1.6390392780303955
V106A+F227L,1,66.01671309192201,0.8203166723251343
V106A+F227L,1,66.29526462395543,1.7759366035461426
V106A+F227L,1,66.57381615598887,1.703811764717102
V106A+F227L,1,66.85236768802228,1.6849685907363892
V106A+F227L,1,67.13091922005572,1.586004376411438
V106A+F227L,1,67.40947075208913,1.509963035583496
V106A+F227L,1,67.68802228412257,0.7960374355316162
V106A+F227L,1,67.96657381615599,1.609590768814087
V106A+F227L,1,68.24512534818942,1.4831055402755737
V106A+F227L,1,68.52367688022285,1.7464649677276611
V106A+F227L,1,68.80222841225627,0.8364220857620239
V106A+F227L,1,69.0807799442897,1.5025967359542847
V106A+F227L,1,69.35933147632312,1.8228517770767212
V106A+F227L,1,69.63788300835655,1.6357386112213135
V106A+F227L,1,69.91643454038997,1.5958807468414307
V106A+F227L,1,70.1949860724234,1.5654808282852173
V106A+F227L,1,70.47353760445682,0.8956658244132996
V106A+F227L,1,70.75208913649026,1.4582436084747314
V106A+F227L,1,71.03064066852367,1.8136603832244873
V106A+F227L,1,71.3091922005571,1.5467724800109863
V106A+F227L,1,71.58774373259054,1.6845180988311768
V106A+F227L,1,71.86629526462396,0.8163084983825684
V106A+F227L,1,72.14484679665739,0.7703069448471069
V106A+F227L,1,72.42339832869081,0.8527804613113403
V106A+F227L,1,72.70194986072424,0.8463740348815918
V106A+F227L,1,72.98050139275766,0.9037914872169495
V106A+F227L,1,73.25905292479109,0.8238321542739868
V106A+F227L,1,73.53760445682451,1.437790870666504
V106A+F227L,1,73.81615598885794,0.7744938135147095
V106A+F227L,1,74.09470752089136,0.8671396970748901
V106A+F227L,1,74.3732590529248,0.8889669179916382
V106A+F227L,1,74.65181058495823,0.9342628121376038
V106A+F227L,1,74.93036211699165,1.692856788635254
V106A+F227L,1,75.20891364902508,0.7926995754241943
V106A+F227L,1,75.4874651810585,1.5623974800109863
V106A+F227L,1,75.76601671309193,0.8063381314277649
V106A+F227L,1,76.04456824512535,1.0749160051345825
V106A+F227L,1,76.32311977715878,1.5094194412231445
V106A+F227L,1,76.6016713091922,1.12639319896698
V106A+F227L,1,76.88022284122563,1.5363155603408813
V106A+F227L,1,77.15877437325905,1.8505127429962158
V106A+F227L,1,77.43732590529248,1.7733027935028076
V106A+F227L,1,77.71587743732591,1.0445045232772827
V106A+F227L,1,77.99442896935933,1.7608561515808105
V106A+F227L,1,78.27298050139277,1.5098981857299805
V106A+F227L,1,78.55153203342618,1.8410899639129639
V106A+F227L,1,78.83008356545962,1.5496470928192139
V106A+F227L,1,79.10863509749304,1.3163918256759644
V106A+F227L,1,79.38718662952647,1.7268028259277344
V106A+F227L,1,79.66573816155989,0.807469367980957
V106A+F227L,1,79.94428969359332,1.604762077331543
V106A+F227L,1,80.22284122562675,1.3685022592544556
V106A+F227L,1,80.50139275766017,1.8355112075805664
V106A+F227L,1,80.7799442896936,1.6819535493850708
V106A+F227L,1,81.05849582172702,0.9014312028884888
V106A+F227L,1,81.33704735376045,1.556206226348877
V106A+F227L,1,81.61559888579387,1.5766257047653198
V106A+F227L,1,81.8941504178273,1.448209285736084
V106A+F227L,1,82.17270194986072,1.545742154121399
V106A+F227L,1,82.45125348189416,1.1967729330062866
V106A+F227L,1,82.72980501392757,1.1056740283966064
V106A+F227L,1,83.008356545961,0.7811126708984375
V106A+F227L,1,83.28690807799444,0.8682525753974915
V106A+F227L,1,83.56545961002786,0.8320474028587341
V106A+F227L,1,83.84401114206129,1.7677934169769287
V106A+F227L,1,84.12256267409471,1.8207896947860718
V106A+F227L,1,84.40111420612814,1.6659138202667236
V106A+F227L,1,84.67966573816156,1.5200119018554688
V106A+F227L,1,84.958217270195,0.876659631729126
V106A+F227L,1,85.23676880222841,1.4710369110107422
V106A+F227L,1,85.51532033426184,1.1622456312179565
V106A+F227L,1,85.79387186629526,1.7563916444778442
V106A+F227L,1,86.0724233983287,1.3934897184371948
V106A+F227L,1,86.35097493036213,1.05869722366333
V106A+F227L,1,86.62952646239555,1.3070076704025269
V106A+F227L,1,86.90807799442898,1.363779067993164
V106A+F227L,1,87.1866295264624,1.6327953338623047
V106A+F227L,1,87.46518105849583,1.6258838176727295
V106A+F227L,1,87.74373259052925,1.778430461883545
V106A+F227L,1,88.02228412256268,0.9253780841827393
V106A+F227L,1,88.3008356545961,1.0421394109725952
V106A+F227L,1,88.57938718662953,1.6990875005722046
V106A+F227L,1,88.85793871866295,1.291725754737854
V106A+F227L,1,89.13649025069638,1.5521211624145508
V106A+F227L,1,89.41504178272982,1.7150174379348755
V106A+F227L,1,89.69359331476323,0.8861598372459412
V106A+F227L,1,89.97214484679667,0.8856081366539001
V106A+F227L,1,90.25069637883009,1.6325366497039795
V106A+F227L,1,90.52924791086352,1.613332748413086
V106A+F227L,1,90.80779944289694,1.580426573753357
V106A+F227L,1,91.08635097493037,0.9553570747375488
V106A+F227L,1,91.36490250696379,1.436566710472107
V106A+F227L,1,91.64345403899722,0.8455789089202881
V106A+F227L,1,91.92200557103064,0.9322664737701416
V106A+F227L,1,92.20055710306407,1.6928291320800781
V106A+F227L,1,92.4791086350975,0.8989680409431458
V106A+F227L,1,92.75766016713092,0.8419135212898254
V106A+F227L,1,93.03621169916435,1.1999335289001465
V106A+F227L,1,93.31476323119777,1.8565059900283813
V106A+F227L,1,93.5933147632312,1.093798279762268
V106A+F227L,1,93.87186629526462,1.8250682353973389
V106A+F227L,1,94.15041782729806,1.8082636594772339
V106A+F227L,1,94.42896935933148,1.5352067947387695
V106A+F227L,1,94.70752089136491,1.55855393409729
V106A+F227L,1,94.98607242339833,1.5224277973175049
V106A+F227L,1,95.26462395543176,0.8669787049293518
V106A+F227L,1,95.54317548746519,1.2209947109222412
V106A+F227L,1,95.82172701949861,1.6434614658355713
V106A+F227L,1,96.10027855153204,1.7652430534362793
V106A+F227L,1,96.37883008356546,1.8208887577056885
V106A+F227L,1,96.6573816155989,1.5089994668960571
V106A+F227L,1,96.93593314763231,0.8763137459754944
V106A+F227L,1,97.21448467966574,1.1251164674758911
V106A+F227L,1,97.49303621169916,1.6006882190704346
V106A+F227L,1,97.7715877437326,1.5530425310134888
V106A+F227L,1,98.05013927576601,0.8364220857620239
V106A+F227L,1,98.32869080779945,1.5844783782958984
V106A+F227L,1,98.60724233983288,1.5861303806304932
V106A+F227L,1,98.8857938718663,0.8211404085159302
V106A+F227L,1,99.16434540389973,1.825322151184082
V106A+F227L,1,99.44289693593315,1.2099175453186035
V106A+F227L,1,99.72144846796658,1.210186243057251
V106A+F227L,1,100.0,1.0946464538574219
V106A+F227L,2,0.0,1.0587824583053589
V106A+F227L,2,0.19917548746518107,1.211983323097229
V106A+F227L,2,0.39835097493036214,1.1253843307495117
V106A+F227L,2,0.5975264623955432,1.1422039270401
V106A+F227L,2,0.7967019498607243,1.2261152267456055
V106A+F227L,2,0.9958774373259054,1.1978468894958496
V106A+F227L,2,1.1950529247910864,1.1387022733688354
V106A+F227L,2,1.3942284122562676,1.2498351335525513
V106A+F227L,2,1.5934038997214486,1.1251391172409058
V106A+F227L,2,1.7925793871866296,1.2060151100158691
V106A+F227L,2,1.9917548746518108,1.2026355266571045
V106A+F227L,2,2.1909303621169918,1.1272817850112915
V106A+F227L,2,2.3901058495821728,1.1897985935211182
V106A+F227L,2,2.5892813370473537,1.6745007038116455
V106A+F227L,2,2.788456824512535,1.7031179666519165
V106A+F227L,2,2.987632311977716,1.763850450515747
V106A+F227L,2,3.186807799442897,1.7216557264328003
V106A+F227L,2,3.385983286908078,1.6204197406768799
V106A+F227L,2,3.585158774373259,1.6434335708618164
V106A+F227L,2,3.7843342618384406,1.7387603521347046
V106A+F227L,2,3.9835097493036216,1.6526014804840088
V106A+F227L,2,4.182685236768802,1.661074161529541
V106A+F227L,2,4.3818607242339835,1.3327088356018066
V106A+F227L,2,4.581036211699165,1.2333414554595947
V106A+F227L,2,4.7802116991643455,1.349198341369629
V106A+F227L,2,4.979387186629527,1.2828967571258545
V106A+F227L,2,5.1785626740947075,1.2605886459350586
V106A+F227L,2,5.377738161559889,1.2348510026931763
V106A+F227L,2,5.57691364902507,1.1865664720535278
V106A+F227L,2,5.776089136490251,1.2334725856781006
V106A+F227L,2,5.975264623955432,1.3321502208709717
V106A+F227L,2,6.174440111420613,1.2763395309448242
V106A+F227L,2,6.373615598885794,1.1649342775344849
V106A+F227L,2,6.572791086350976,1.411913514137268
V106A+F227L,2,6.771966573816156,1.2419592142105103
V106A+F227L,2,6.971142061281338,1.2434790134429932
V106A+F227L,2,7.170317548746518,1.2592531442642212
V106A+F227L,2,7.3694930362117,1.3992632627487183
V106A+F227L,2,7.568668523676881,1.174322485923767
V106A+F227L,2,7.767844011142062,1.3421963453292847
V106A+F227L,2,7.967019498607243,1.2515208721160889
V106A+F227L,2,8.166194986072425,1.2819485664367676
V106A+F227L,2,8.365370473537604,1.2460920810699463
V106A+F227L,2,8.564545961002786,1.263974905014038
V106A+F227L,2,8.763721448467967,1.2973365783691406
V106A+F227L,2,8.962896935933149,1.2780369520187378
V106A+F227L,2,9.16207242339833,1.102805495262146
V106A+F227L,2,9.36124791086351,1.2322473526000977
V106A+F227L,2,9.560423398328691,1.6240293979644775
V106A+F227L,2,9.759598885793872,1.1267952919006348
V106A+F227L,2,9.958774373259054,1.1714054346084595
V106A+F227L,2,10.157949860724235,1.1754720211029053
V106A+F227L,2,10.357125348189415,1.0283178091049194
V106A+F227L,2,10.556300835654596,1.7221322059631348
V106A+F227L,2,10.755476323119778,1.6737152338027954
V106A+F227L,2,10.95465181058496,1.7251536846160889
V106A+F227L,2,11.15382729805014,1.1721264123916626
V106A+F227L,2,11.35300278551532,1.4358316659927368
V106A+F227L,2,11.552178272980502,1.239522933959961
V106A+F227L,2,11.751353760445683,1.3259897232055664
V106A+F227L,2,11.950529247910865,1.291299819946289
V106A+F227L,2,12.149704735376046,1.228531002998352
V106A+F227L,2,12.348880222841226,1.1765855550765991
V106A+F227L,2,12.548055710306407,1.2550781965255737
V106A+F227L,2,12.747231197771589,1.2428638935089111
V106A+F227L,2,12.94640668523677,1.332476258277893
V106A+F227L,2,13.145582172701952,1.2880804538726807
V106A+F227L,2,13.344757660167131,1.3077867031097412
V106A+F227L,2,13.543933147632313,1.3360538482666016
V106A+F227L,2,13.743108635097494,1.3843108415603638
V106A+F227L,2,13.942284122562675,1.3392977714538574
V106A+F227L,2,14.141459610027857,1.357587456703186
V106A+F227L,2,14.340635097493037,1.2195600271224976
V106A+F227L,2,14.539810584958218,1.1082710027694702
V106A+F227L,2,14.7389860724234,1.0918878316879272
V106A+F227L,2,14.93816155988858,1.1268662214279175
V106A+F227L,2,15.137337047353762,1.2955604791641235
V106A+F227L,2,15.336512534818942,1.2897229194641113
V106A+F227L,2,15.535688022284123,1.280582070350647
V106A+F227L,2,15.734863509749305,1.5930652618408203
V106A+F227L,2,15.934038997214486,1.2585158348083496
V106A+F227L,2,16.133214484679666,1.1083385944366455
V106A+F227L,2,16.33238997214485,1.2219161987304688
V106A+F227L,2,16.53156545961003,1.3067495822906494
V106A+F227L,2,16.73074094707521,1.3163090944290161
V106A+F227L,2,16.92991643454039,1.4192278385162354
V106A+F227L,2,17.12909192200557,1.1805894374847412
V106A+F227L,2,17.328267409470755,1.305023193359375
V106A+F227L,2,17.527442896935934,1.1858257055282593
V106A+F227L,2,17.726618384401114,1.2515833377838135
V106A+F227L,2,17.925793871866297,1.2846821546554565
V106A+F227L,2,18.124969359331477,1.114377498626709
V106A+F227L,2,18.32414484679666,1.134886622428894
V106A+F227L,2,18.52332033426184,1.3196569681167603
V106A+F227L,2,18.72249582172702,1.6921484470367432
V106A+F227L,2,18.921671309192202,1.5924471616744995
V106A+F227L,2,19.120846796657382,1.6374800205230713
V106A+F227L,2,19.320022284122565,1.6081511974334717
V106A+F227L,2,19.519197771587745,1.6398661136627197
V106A+F227L,2,19.718373259052925,1.6914920806884766
V106A+F227L,2,19.917548746518108,1.6768300533294678
V106A+F227L,2,20.116724233983287,1.6343891620635986
V106A+F227L,2,20.31589972144847,1.7243144512176514
V106A+F227L,2,20.51507520891365,1.7965887784957886
V106A+F227L,2,20.71425069637883,1.09407377243042
V106A+F227L,2,20.913426183844013,1.6845208406448364
V106A+F227L,2,21.112601671309193,1.7464231252670288
V106A+F227L,2,21.311777158774376,1.7059344053268433
V106A+F227L,2,21.510952646239556,1.73727285861969
V106A+F227L,2,21.710128133704735,1.6874327659606934
V106A+F227L,2,21.90930362116992,1.1320124864578247
V106A+F227L,2,22.1084791086351,1.2963240146636963
V106A+F227L,2,22.30765459610028,1.2924915552139282
V106A+F227L,2,22.50683008356546,1.2401436567306519
V106A+F227L,2,22.70600557103064,1.2121715545654297
V106A+F227L,2,22.905181058495824,1.1478807926177979
V106A+F227L,2,23.104356545961004,1.6474233865737915
V106A+F227L,2,23.303532033426187,1.678128957748413
V106A+F227L,2,23.502707520891366,1.7443437576293945
V106A+F227L,2,23.701883008356546,1.259100317955017
V106A+F227L,2,23.90105849582173,1.238660454750061
V106A+F227L,2,24.10023398328691,1.2634506225585938
V106A+F227L,2,24.299409470752092,1.6776463985443115
V106A+F227L,2,24.498584958217272,1.6647412776947021
V106A+F227L,2,24.69776044568245,1.616086483001709
V106A+F227L,2,24.896935933147635,1.0908594131469727
V106A+F227L,2,25.096111420612814,1.106593132019043
V106A+F227L,2,25.295286908077998,1.1853458881378174
V106A+F227L,2,25.494462395543177,1.2700181007385254
V106A+F227L,2,25.693637883008357,1.218890905380249
V106A+F227L,2,25.89281337047354,1.0900973081588745
V106A+F227L,2,26.09198885793872,1.116305947303772
V106A+F227L,2,26.291164345403903,1.682814359664917
V106A+F227L,2,26.490339832869083,1.6252166032791138
V106A+F227L,2,26.689515320334262,1.659724473953247
V106A+F227L,2,26.888690807799446,1.6494927406311035
V106A+F227L,2,27.087866295264625,1.6466474533081055
V106A+F227L,2,27.28704178272981,1.6137160062789917
V106A+F227L,2,27.486217270194988,1.728165864944458
V106A+F227L,2,27.685392757660168,1.639815092086792
V106A+F227L,2,27.88456824512535,1.1345294713974
V106A+F227L,2,28.08374373259053,1.3080822229385376
V106A+F227L,2,28.282919220055714,1.718290090560913
V106A+F227L,2,28.482094707520893,1.3155105113983154
V106A+F227L,2,28.681270194986073,1.7027523517608643
V106A+F227L,2,28.880445682451256,1.6982113122940063
V106A+F227L,2,29.079621169916436,1.7553664445877075
V106A+F227L,2,29.27879665738162,1.1831400394439697
V106A+F227L,2,29.4779721448468,1.187479019165039
V106A+F227L,2,29.67714763231198,1.117571473121643
V106A+F227L,2,29.87632311977716,1.7102832794189453
V106A+F227L,2,30.07549860724234,1.6516635417938232
V106A+F227L,2,30.274674094707525,1.7075687646865845
V106A+F227L,2,30.473849582172704,1.0682587623596191
V106A+F227L,2,30.673025069637884,1.1144568920135498
V106A+F227L,2,30.872200557103067,1.7262786626815796
V106A+F227L,2,31.071376044568247,1.673701524734497
V106A+F227L,2,31.27055153203343,1.6412383317947388
V106A+F227L,2,31.46972701949861,1.6191900968551636
V106A+F227L,2,31.66890250696379,1.7240644693374634
