penalty,combo_size,feature_combo,n_features_filtered,cv_folds,low_max_fold,threshold_objective,c_by_fold,threshold_by_fold,c_mean,c_median,threshold_mean,threshold_median,threshold_min,threshold_max,inner_fn_mean,inner_fp_mean,inner_balanced_accuracy_mean,tn,fp,fn,tp,accuracy,balanced_accuracy,macro_f1,macro_precision,macro_recall,roc_auc,average_precision
l1,3,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 1.0, 0.01, 1.0]","[0.5, 0.2722053505869483, 0.2741332771230789, 0.5, 0.11852527856414741]",0.6039999999999999,1.0,0.33297278125483487,0.2741332771230789,0.11852527856414741,0.5,0.0,6.6,0.5410714285714285,1,8,0,10,0.5789473684210527,0.5555555555555556,0.4571428571428572,0.7777777777777778,0.5555555555555556,0.5666666666666667,0.6254581447963801
l1,3,ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 0.01, 10.0, 1.0]","[0.20707248903605935, 0.3017522083824815, 0.5, 0.11805210884342521, 0.3228904744180273]",2.602,1.0,0.2899534561359987,0.3017522083824815,0.11805210884342521,0.5,0.0,5.6,0.6107142857142858,1,8,0,10,0.5789473684210527,0.5555555555555556,0.4571428571428572,0.7777777777777778,0.5555555555555556,0.5666666666666667,0.6163072956455309
l1,3,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 1.0, 1.0, 1.0]","[0.18974587867817594, 0.021746402820093658, 0.32902577438016856, 0.07181334884192303, 0.27003315697897146]",2.8,1.0,0.17647291233986653,0.18974587867817594,0.021746402820093658,0.32902577438016856,0.0,5.4,0.625,1,8,0,10,0.5789473684210527,0.5555555555555556,0.4571428571428572,0.7777777777777778,0.5555555555555556,0.5444444444444445,0.6778085721468073
l1,4,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 10.0, 1.0, 10.0]","[0.3862547621801705, 0.023369126365271997, 0.3797500078820494, 0.23976863792371472, 0.15241410855590054]",6.4,10.0,0.23631132858142143,0.23976863792371472,0.023369126365271997,0.3862547621801705,0.0,2.4,0.8321428571428571,7,2,0,10,0.8947368421052632,0.8888888888888888,0.8920454545454546,0.9166666666666667,0.8888888888888888,0.9222222222222223,0.932651515151515
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 10.0, 10.0]","[0.2622154955679319, 0.44139848904291046, 0.41840686423117357, 0.08022079870134469, 0.1298957153296182]",6.4,10.0,0.26642747257459576,0.2622154955679319,0.08022079870134469,0.44139848904291046,0.0,2.4,0.8321428571428571,7,2,0,10,0.8947368421052632,0.8888888888888888,0.8920454545454546,0.9166666666666667,0.8888888888888888,0.8777777777777778,0.8939213564213563
l1,4,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 10.0, 1.0]","[0.26697513803261874, 0.1978806116146058, 0.3626971872155793, 0.08540528767226196, 0.37559039811062556]",4.6,1.0,0.2577097245291383,0.26697513803261874,0.08540528767226196,0.37559039811062556,0.0,3.2,0.7767857142857142,7,2,0,10,0.8947368421052632,0.8888888888888888,0.8920454545454546,0.9166666666666667,0.8888888888888888,0.8555555555555556,0.8650324675324674
l1,4,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 10.0, 10.0]","[0.010940063774326214, 0.014045905508940582, 0.3205288870313121, 0.0005918306668113438, 0.033451494390214664]",8.2,10.0,0.07591163627432099,0.014045905508940582,0.0005918306668113438,0.3205288870313121,0.0,4.0,0.7214285714285713,5,4,0,10,0.7894736842105263,0.7777777777777778,0.7738095238095238,0.8571428571428572,0.7777777777777778,0.9,0.9246503496503495
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 1.0, 0.01, 1.0]","[0.16558425182680137, 0.06613598358857997, 0.32633684754529313, 0.5, 0.15255455052839373]",2.602,1.0,0.2421223266978137,0.16558425182680137,0.06613598358857997,0.5,0.0,5.2,0.6392857142857143,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.9222222222222223,0.9303030303030303
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 10.0, 10.0, 0.01]","[0.05237901264788025, 0.010334085950857608, 0.004976064362943622, 0.007258253331964171, 0.5]",8.001999999999999,10.0,0.11498948325872912,0.010334085950857608,0.004976064362943622,0.5,0.0,5.4,0.6285714285714286,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.8555555555555555,0.8876678876678877
l1,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL179_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 0.01, 1.0, 0.01]","[0.14397051764318503, 0.01743699683434896, 0.5, 0.11977762068231557, 0.5]",2.404,1.0,0.25623702703196993,0.14397051764318503,0.01743699683434896,0.5,0.0,6.2,0.5714285714285714,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.8444444444444446,0.8315684315684315
l1,4,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 10.0, 1.0, 10.0]","[0.145869131346114, 0.031013382411481438, 0.0035569626340301586, 0.08973642127335901, 0.08131056766694178]",6.4,10.0,0.07029729306638528,0.08131056766694178,0.0035569626340301586,0.145869131346114,0.0,4.8,0.6625,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.8444444444444444,0.9025
l1,4,binding_dg_electrostatic_mean|residue_min_distance_TYR318_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 1.0, 1.0]","[0.3582944045470349, 0.22008752406141308, 0.157529407423747, 0.14807707703119732, 0.13927555165375416]",2.8,1.0,0.20465279294342928,0.157529407423747,0.13927555165375416,0.3582944045470349,0.0,5.0,0.6553571428571427,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.6666666666666667,0.7174908424908425
l1,4,residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 0.01, 1.0]","[0.26794532320528053, 0.41994125576213326, 0.3858422528550428, 0.5, 0.24183733429365628]",0.8019999999999999,1.0,0.3631132332232226,0.3858422528550428,0.24183733429365628,0.5,0.0,5.4,0.6267857142857143,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.5666666666666667,0.6111790905173258
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 10.0, 1.0, 1.0]","[0.0071560171110796045, 0.029095541309578143, 0.08449057419208028, 0.21828731164764292, 0.2810948992471748]",6.4,10.0,0.12402486870151115,0.08449057419208028,0.0071560171110796045,0.2810948992471748,0.0,3.4,0.7642857142857143,6,3,0,10,0.8421052631578947,0.8333333333333333,0.8347826086956522,0.8846153846153846,0.8333333333333333,0.9111111111111111,0.9229292929292928
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 10.0, 1.0]","[0.01682593952710787, 0.028563715404285484, 0.31838415975545653, 0.05282957303709157, 0.14163135449144082]",6.4,10.0,0.11164694844307646,0.05282957303709157,0.01682593952710787,0.31838415975545653,0.0,4.2,0.7107142857142857,6,3,0,10,0.8421052631578947,0.8333333333333333,0.8347826086956522,0.8846153846153846,0.8333333333333333,0.8555555555555556,0.8911643911643911
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 10.0, 10.0]","[0.3645181981032244, 0.20993398792580997, 0.018527873522200755, 0.08441235549129966, 0.17124187762296017]",6.4,10.0,0.169726858533099,0.17124187762296017,0.018527873522200755,0.3645181981032244,0.0,2.6,0.8160714285714284,6,3,0,10,0.8421052631578947,0.8333333333333333,0.8347826086956522,0.8846153846153846,0.8333333333333333,0.8555555555555556,0.8753102453102453
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 10.0, 10.0, 10.0, 1.0]","[0.5, 0.06878434896537333, 0.564730178040192, 0.018529765780597507, 0.29970775684870465]",6.202,10.0,0.29035040992697353,0.29970775684870465,0.018529765780597507,0.564730178040192,0.0,3.4,0.7625,6,3,0,10,0.8421052631578947,0.8333333333333333,0.8347826086956522,0.8846153846153846,0.8333333333333333,0.8,0.8376190476190477
l1,5,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 0.01, 10.0]","[0.14096814727730123, 0.2129041772147886, 0.4555554713600073, 0.5, 0.7015545595455182]",6.202,10.0,0.40219647107952305,0.4555554713600073,0.14096814727730123,0.7015545595455182,0.0,2.6,0.8160714285714284,5,4,0,10,0.7894736842105263,0.7777777777777778,0.7738095238095238,0.8571428571428572,0.7777777777777778,0.9222222222222223,0.9317460317460318
l1,5,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 10.0, 10.0, 1.0]","[0.1954522995125868, 0.04648099586970211, 0.42817958923005295, 0.02774561149410304, 0.32836194644224603]",6.4,10.0,0.2052440885097382,0.1954522995125868,0.02774561149410304,0.42817958923005295,0.0,3.8,0.7357142857142857,5,4,0,10,0.7894736842105263,0.7777777777777778,0.7738095238095238,0.8571428571428572,0.7777777777777778,0.8777777777777778,0.8967388167388167
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 10.0, 10.0, 1.0]","[0.09127033167888043, 0.05962223017639012, 0.030595916908504828, 0.027738141422621765, 0.2898150281089926]",8.2,10.0,0.09980832965907796,0.05962223017639012,0.027738141422621765,0.2898150281089926,0.0,4.0,0.7232142857142857,5,4,0,10,0.7894736842105263,0.7777777777777778,0.7738095238095238,0.8571428571428572,0.7777777777777778,0.8777777777777778,0.8915190365190365
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 1.0, 10.0]","[0.0034410897519941974, 0.0012097291975556868, 0.3406561803870435, 0.12653015443317772, 0.026564270584178984]",6.4,10.0,0.09968028487079002,0.026564270584178984,0.0012097291975556868,0.3406561803870435,0.0,4.8,0.6660714285714284,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.9555555555555555,0.9714285714285714
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 0.01, 10.0]","[0.0050109486096414635, 0.10735963313709884, 0.3658372541063576, 0.5, 0.0024502500358746238]",6.202,10.0,0.1961316171777945,0.10735963313709884,0.0024502500358746238,0.5,0.0,3.8,0.7375,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.9,0.9166666666666666
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 10.0, 0.01, 0.01]","[0.10896109501391837, 0.0012512931024784013, 0.019838703622965692, 0.5, 0.5]",6.0040000000000004,10.0,0.2260102183478725,0.10896109501391837,0.0012512931024784013,0.5,0.0,5.4,0.6285714285714286,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.7888888888888889,0.8238095238095238
l2,2,residue_min_distance_TYR318_angstrom_repstd|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 10.0, 0.01, 10.0, 1.0]","[0.4879418943829591, 0.17255669162989495, 0.4922241946715187, 0.29599379418849303, 0.3170198829235139]",4.204,1.0,0.353147291559276,0.3170198829235139,0.17255669162989495,0.4922241946715187,0.0,4.8,0.6678571428571429,3,6,0,10,0.6842105263157895,0.6666666666666666,0.6346153846153846,0.8125,0.6666666666666666,0.7000000000000001,0.6938768094650447
l2,2,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 1.0, 1.0, 0.01]","[0.4887128605023924, 0.316842760615785, 0.41744164802519024, 0.2949252361503897, 0.48728752338698933]",0.6039999999999999,1.0,0.40104200573614934,0.41744164802519024,0.2949252361503897,0.4887128605023924,0.0,5.6,0.6125,2,7,0,10,0.631578947368421,0.6111111111111112,0.5521885521885521,0.7941176470588236,0.6111111111111112,0.6666666666666666,0.6272527472527473
l2,2,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 10.0, 0.01, 0.01]","[0.48495381999027876, 0.4910505993967822, 0.26794010080928565, 0.49036681953550476, 0.49123105237751796]",2.008,0.01,0.44510847842187384,0.49036681953550476,0.26794010080928565,0.49123105237751796,0.0,5.4,0.6267857142857143,2,7,0,10,0.631578947368421,0.6111111111111112,0.5521885521885521,0.7941176470588236,0.6111111111111112,0.5222222222222223,0.5679658280316175
l2,2,ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.48636749416962133, 0.49325819844493046, 0.4893313619331462, 0.48594172527704194, 0.488952151744676]",0.01,0.01,0.48877018631388314,0.488952151744676,0.48594172527704194,0.49325819844493046,0.0,6.6,0.5428571428571429,1,8,0,10,0.5789473684210527,0.5555555555555556,0.4571428571428572,0.7777777777777778,0.5555555555555556,0.6444444444444445,0.7274911118293471
l2,2,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.4919205560591332, 0.49415882348903384, 0.46566845749038055, 0.49096822676220153, 0.4944621675622428]",0.01,0.01,0.48743564627259833,0.4919205560591332,0.46566845749038055,0.4944621675622428,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.23333333333333334,0.413797545333923
